1994,"Gloria S. Borders, Randy Thom"
1994,Stephen Hunter Flick
1994,"Ken Ralston, George Murphy, Stephen Rosenbaum, Allen Hall"
1994,"Scott Squires, Steve Williams, Tom Bertino, Jon Farhat"
1994,"John Bruno, Thomas L. Fisher, Jacques Stroweis, Patrick McClung"
1994,Eric Roth
1994,Alan Bennett
1994,Robert Benton
1994,Paul Attanasio
1994,Frank Darabont
1994,"Woody Allen, Douglas McGrath"
1994,Richard Curtis
1994,"Frances Walsh, Peter Jackson"
1994,Screenplay by Quentin Tarantino; Stories by Quentin Tarantino & Roger Avary
1994,"Krzysztof Piesiewicz, Krzysztof Kieslowski"
1994,
1995,Leaving Las Vegas
1995,Mr. Holland's Opus
1995,Nixon
1995,Dead Man Walking
1995,The Postman (Il Postino)
1995,Babe
1995,Apollo 13
1995,12 Monkeys
1995,Rob Roy
1995,The Usual Suspects
1995,Casino
1995,The Bridges of Madison County
1995,Sense and Sensibility
1995,Mighty Aphrodite
1995,Georgia
1995,Art Direction: Michael Corenblith; Set Decoration: Merideth Boswell
1995,Art Direction: Roger Ford; Set Decoration: Kerrie Brown
1995,Art Direction: Bo Welch; Set Decoration: Cheryl Carasik
1995,Eugenio Zanetti
1995,Tony Burrough
1995,Stephen Goldblatt
1995,John Toll
1995,Emmanuel Lubezki
1995,Michael Coulter
1995,Lu Yue
1995,Charles Knode
1995,James Acheson
1995,Shuna Harwood
1995,"Jenny Beavan, John Bright"
1995,Julie Weiss
1995,Chris Noonan
1995,Mel Gibson
1995,Tim Robbins
1995,Mike Figgis
1995,Michael Radford
1995,Jon Blair
1995,"Thomas Lennon, Michael Epstein"
1995,"Allan Miller, Walter Scheuer"
1995,"Mike Tollin, Fredric Golding"
1995,"Jeanne Jordan, Steven Ascher"
1995,"Nancy Dine, Richard Stilwell"
1995,"Greg MacGillivray, Alec Lorimore"
1995,"Terry Sanders, Freida Lee Mock"
1995,Kary Antholis
1995,Charles Guggenheim
1995,"Mike Hill, Dan Hanley"
1995,"Marcus D'Arcy, Jay Friedkin"
1995,Steven Rosenblum
1995,Chris Lebenzon
1995,Richard Francis-Bruce
1995,Sweden
1995,The Netherlands
1995,Algeria
1995,Brazil
1995,Italy
1995,"Peter Frampton, Paul Pattison, Lois Burwell"
1995,"Ken Diaz, Mark Sanchez"
1995,"Greg Cannom, Bob Laden, Colleen Callaghan"
1995,James Horner
1995,John Williams
1995,Luis Enrique Bacalov
1995,Patrick Doyle
1995,Marc Shaiman
1995,Music by Alan Menken; Lyrics by Stephen Schwartz; Orchestral Score by Alan Menken
1995,Randy Newman
1995,Thomas Newman
1995,Music by Alan Menken; Lyric by Stephen Schwartz
1995,Music and Lyric by Bruce Springsteen
1995,"Music and Lyric by Michael Kamen, Bryan Adams and Robert John Lange"
1995,Music by John Williams; Lyric by Alan Bergman and Marilyn Bergman
1995,Music and Lyric by Randy Newman
1995,"Brian Grazer, Producer"
1995,"George Miller, Doug Mitchell and Bill Miller, Producers"
1995,"Mel Gibson, Alan Ladd, Jr. and Bruce Davey, Producers"
1995,"Mario Cecchi Gori, Vittorio Cecchi Gori and Gaetano Daniele, Producers"
1995,"Lindsay Doran, Producer"
1995,John R. Dilworth
1995,Nick Park
1995,"Chris Landreth, Robin Bargar"
1995,Alexij Kharitidi
1995,Chris Bailey
1995,"Luke Cresswell, Steve McNicholas"
1995,"Griffin Dunne, Thom Colwell"
1995,"Christine Lahti, Jana Sue Memel"
1995,"Jeff Goldblum, Tikki Goldberg"
1995,"Dianne Houston, Joy Ryan"
1995,"Rick Dior, Steve Pederson, Scott Millan, David MacMillan"
1995,"Donald O. Mitchell, Frank A. Montaño, Michael Herbick, Petur Hliddal"
1995,"Andy Nelson, Scott Millan, Anna Behlmer, Brian Simmons"
1995,"Kevin O'Connell, Rick Kline, Gregory H. Watkins, William B. Kaplan"
1995,"Steve Maslow, Gregg Landaker, Keith A. Wester"
1995,"John Leveque, Bruce Stambler"
1995,"Lon Bender, Per Hallberg"
1995,George Watters II
1995,"Robert Legato, Michael Kanfer, Leslie Ekker, Matt Sweeney"
1995,"Scott E. Anderson, Charles Gibson, Neal Scanlan, John Cox"
1995,"William Broyles, Jr., Al Reinert"
1995,"George Miller, Chris Noonan"
1995,"Anna Pavignano, Michael Radford, Furio Scarpelli, Giacomo Scarpelli, Massimo Troisi"
1995,Emma Thompson
1995,Randall Wallace
1995,Woody Allen
1995,"Stephen J. Rivele, Christopher Wilkinson, Oliver Stone"
1995,"Screenplay by Joss Whedon, Andrew Stanton, Joel Cohen, Alec Sokolow; Story by John Lasseter, Peter Docter, Andrew Stanton, Joe Ranft"
1995,Christopher McQuarrie
1995,Toy Story
1995,
1996,Jerry Maguire
1996,The English Patient
1996,The People vs. Larry Flynt
1996,Shine
1996,Sling Blade
1996,Fargo
1996,Primal Fear
1996,Ghosts of Mississippi
1996,Secrets & Lies
1996,Marvin's Room
1996,Breaking the Waves
1996,The Crucible
1996,The Mirror Has Two Faces
1996,The Portrait of a Lady
1996,Art Direction: Bo Welch; Set Decoration: Cheryl Carasik
1996,Art Direction: Stuart Craig; Set Decoration: Stephenie McMillan
1996,Art Direction: Brian Morris; Set Decoration: Philippe Turlure
1996,Tim Harvey
1996,Art Direction: Catherine Martin; Set Decoration: Brigitte Broch
1996,John Seale
1996,Darius Khondji
1996,Roger Deakins
1996,Caleb Deschanel
1996,Chris Menges
1996,Paul Brown
1996,Ruth Myers
1996,Ann Roth
1996,Alex Byrne
1996,Janet Patterson
1996,Anthony Minghella
1996,Joel Coen
1996,Milos Forman
1996,Mike Leigh
1996,Scott Hicks
1996,Susan W. Dryfoos
1996,"Jo Menell, Angus Gibson"
1996,"Anne Belle, Deborah Dickson"
1996,Rick Goldsmith
1996,"Leon Gast, David Sonenberg"
1996,Jessica Yu
1996,"Jeffrey Marvin, Bayley Silleck"
1996,Perry Wolff
1996,"Susanne Simpson, Ben Burtt"
1996,"Paul Seydor, Nick Redman"
1996,Walter Murch
1996,Gerry Hambling
1996,Roderick Jaynes
1996,Joe Hutshing
1996,Pip Karmel
1996,Georgia
1996,Czech Republic
1996,Norway
1996,Russia
1996,France
1996,"Matthew W. Mungle, Deborah La Mia Denaver"
1996,"Rick Baker, David LeRoy Anderson"
1996,"Michael Westmore, Scott Wheeler, Jake Garber"
1996,Gabriel Yared
1996,Patrick Doyle
1996,Elliot Goldenthal
1996,David Hirschfelder
1996,John Williams
1996,Rachel Portman
1996,Marc Shaiman
1996,Music by Alan Menken; Lyrics by Stephen Schwartz; Orchestral Score by Alan Menken
1996,Randy Newman
1996,Hans Zimmer
1996,Music and Lyric by Diane Warren
1996,"Music and Lyric by James Newton Howard, Jud J. Friedman and Allan Dennis Rich"
1996,"Music and Lyric by Barbra Streisand, Marvin Hamlisch, Bryan Adams and Robert 'Mutt' Lange"
1996,Music and Lyric by Adam Schlesinger
1996,Music by Andrew Lloyd Webber; Lyric by Tim Rice
1996,"Saul Zaentz, Producer"
1996,"Ethan Coen, Producer"
1996,"James L. Brooks, Laurence Mark, Richard Sakai and Cameron Crowe, Producers"
1996,"Simon Channing-Williams, Producer"
1996,"Jane Scott, Producer"
1996,"Timothy Hittle, Chris Peterson"
1996,Richard Condie
1996,"Tyron Montgomery, Thomas Stellmach"
1996,Peter Lord
1996,Antonio Urrutia
1996,"David Frankel, Barry Jossen"
1996,"Kim Magnusson, Anders Thomas Jensen"
1996,Juan Carlos Fresnadillo
1996,"Bernadette Carranza, Antonello De Leo"
1996,"Walter Murch, Mark Berger, David Parker, Chris Newman"
1996,"Andy Nelson, Anna Behlmer, Ken Weston"
1996,"Chris Carpenter, Bill W. Benton, Bob Beemer, Jeff Wexler"
1996,"Kevin O'Connell, Greg P. Russell, Keith A. Wester"
1996,"Steve Maslow, Gregg Landaker, Kevin O'Connell, Geoffrey Patterson"
1996,"Richard L. Anderson, David A. Whittaker"
1996,"Alan Robert Murray, Bub Asman"
1996,Bruce Stambler
1996,"Scott Squires, Phil Tippett, James Straus, Kit West"
1996,"Volker Engel, Douglas Smith, Clay Pinney, Joseph Viskocil"
1996,"Stefen Fangmeier, John Frazier, Habib Zargarpour, Henry La Bounta"
1996,Arthur Miller
1996,Kenneth Branagh
1996,Billy Bob Thornton
1996,John Hodge
1996,"Ethan Coen, Joel Coen"
1996,Cameron Crowe
1996,John Sayles
1996,Screenplay by Jan Sardi; Story by Scott Hicks
1996,
1997,Good Will Hunting
1997,The Apostle
1997,Ulee's Gold
1997,Wag the Dog
1997,As Good as It Gets
1997,Jackie Brown
1997,Amistad
1997,Boogie Nights
1997,The Wings of the Dove
1997,Afterglow
1997,Mrs. Brown
1997,Titanic
1997,L.A. Confidential
1997,In & Out
1997,Art Direction: Jan Roelfs; Set Decoration: Nancy Nye
1997,Art Direction: Dante Ferretti; Set Decoration: Francesca Lo Schiavo
1997,Art Direction: Jeannine Oppewall; Set Decoration: Jay R. Hart
1997,Art Direction: Bo Welch; Set Decoration: Cheryl Carasik
1997,Art Direction: Peter Lamont; Set Decoration: Michael Ford
1997,Janusz Kaminski
1997,Roger Deakins
1997,Dante Spinotti
1997,Russell Carpenter
1997,Eduardo Serra
1997,Ruth E. Carter
1997,Dante Ferretti
1997,Janet Patterson
1997,Deborah L. Scott
1997,Sandy Powell
1997,Peter Cattaneo
1997,Gus Van Sant
1997,Curtis Hanson
1997,Atom Egoyan
1997,James Cameron
1997,Michael Paxton
1997,"Michèle Ohayon, Julia Schachter"
1997,"Spike Lee, Sam Pollard"
1997,"Rabbi Marvin Hier, Richard Trank"
1997,"Dan Gifford, William Gazecki"
1997,"George Casey, Paul Novros"
1997,"Kieth Merrill, Jonathan Stern"
1997,Terri Randall
1997,"Mel Damski, Andrea Blaugrund"
1997,"Donna Dewey, Carol Pasternak"
1997,Richard Francis-Bruce
1997,Richard Marks
1997,Pietro Scalia
1997,Peter Honess
1997,"Conrad Buff, James Cameron, Richard A. Harris"
1997,Germany
1997,The Netherlands
1997,Brazil
1997,Spain
1997,Russia
1997,"Rick Baker, David LeRoy Anderson"
1997,"Lisa Westcott, Veronica Brebner, Beverley Binda"
1997,"Tina Earnshaw, Greg Cannom, Simon Thompson"
1997,John Williams
1997,Danny Elfman
1997,Philip Glass
1997,Jerry Goldsmith
1997,James Horner
1997,Music by Stephen Flaherty; Lyrics by Lynn Ahrens; Orchestral Score by David Newman
1997,Hans Zimmer
1997,Anne Dudley
1997,James Newton Howard
1997,Music by Alan Menken; Lyric by David Zippel
1997,Music and Lyric by Diane Warren
1997,Music by Stephen Flaherty; Lyric by Lynn Ahrens
1997,Music and Lyric by Elliott Smith
1997,Music by James Horner; Lyric by Will Jennings
1997,"James L. Brooks, Bridget Johnson and Kristi Zea, Producers"
1997,"Uberto Pasolini, Producer"
1997,"Lawrence Bender, Producer"
1997,"Arnon Milchan, Curtis Hanson and Michael Nathanson, Producers"
1997,"James Cameron and Jon Landau, Producers"
1997,Joanna Quinn
1997,Jan Pinkava
1997,Sylvain Chomet
1997,Alexander Petrov
1997,"Steve Moore, Dan O'Shannon"
1997,"Pearse Moore, Tim Loane"
1997,"Roger Goldby, Barney Reisz"
1997,"Birger Larsen, Thomas Lydholm"
1997,"Chris Tashima, Chris Donahue"
1997,"Kim Magnusson, Anders Thomas Jensen"
1997,"Paul Massey, Rick Kline, D. M. Hemphill, Keith A. Wester"
1997,"Kevin O'Connell, Greg P. Russell, Arthur Rochester"
1997,"Randy Thom, Tom Johnson, Dennis Sands, William B. Kaplan"
1997,"Andy Nelson, Anna Behlmer, Kirk Francis"
1997,"Gary Rydstrom, Tom Johnson, Gary Summers, Mark Ulano"
1997,"Mark P. Stoeckinger, Per Hallberg"
1997,Mark Mangini
1997,"Tom Bellfort, Christopher Boyes"
1997,"Dennis Muren, Stan Winston, Randal M. Dutra, Michael Lantieri"
1997,"Phil Tippett, Scott E. Anderson, Alec Gillis, John Richardson"
1997,"Robert Legato, Mark Lasoff, Thomas L. Fisher, Michael Kanfer"
1997,Paul Attanasio
1997,"Brian Helgeland, Curtis Hanson"
1997,"Hilary Henkin, David Mamet"
1997,Hossein Amini
1997,"Screenplay by Mark Andrus, James L. Brooks; Story by Mark Andrus"
1997,Paul Thomas Anderson
1997,Woody Allen
1997,Simon Beaufoy
1997,"Ben Affleck, Matt Damon"
1997,
1998,Life Is Beautiful
1998,Saving Private Ryan
1998,Gods and Monsters
1998,Affliction
1998,American History X
1998,A Civil Action
1998,The Truman Show
1998,Shakespeare in Love
1998,A Simple Plan
1998,Elizabeth
1998,Central Station
1998,One True Thing
1998,Hilary and Jackie
1998,Primary Colors
1998,Little Voice
1998,Art Direction: John Myhre; Set Decoration: Peter Howitt
1998,Art Direction: Jeannine Oppewall; Set Decoration: Jay Hart
1998,Art Direction: Tom Sanders; Set Decoration: Lisa Dean Kavanaugh
1998,Art Direction: Martin Childs; Set Decoration: Jill Quertier
1998,Art Direction: Eugenio Zanetti; Set Decoration: Cindy Carr
1998,Conrad L. Hall
1998,Remi Adefarasin
1998,Janusz Kaminski
1998,Richard Greatrex
1998,John Toll
1998,Colleen Atwood
1998,Alexandra Byrne
1998,Judianna Makovsky
1998,Sandy Powell
1998,Roberto Benigni
1998,Steven Spielberg
1998,John Madden
1998,Terrence Malick
1998,Peter Weir
1998,"Matthew Diamond, Jerry Kupfer"
1998,"Jonathan Stack, Liz Garbus"
1998,"James Moll, Ken Lipper"
1998,Robert B. Weide
1998,"Barbara Sonneborn, Janet Cole"
1998,Keiko Ibi
1998,Charles Guggenheim
1998,"Shui-Bo Wang, Donald McWilliams"
1998,Simona Paggi
1998,Anne V. Coates
1998,Michael Kahn
1998,David Gamble
1998,"Billy Weber, Leslie Jones, Saar Klein"
1998,Brazil
1998,Iran
1998,Spain
1998,Italy
1998,Argentina
1998,Jenny Shircore
1998,"Lois Burwell, Conor O'Sullivan, Daniel C. Striepeke"
1998,"Lisa Westcott, Veronica Brebner"
1998,David Hirschfelder
1998,Nicola Piovani
1998,Randy Newman
1998,John Williams
1998,Hans Zimmer
1998,Music by Matthew Wilder; Lyrics by David Zippel; Orchestral Score by Jerry Goldsmith
1998,Marc Shaiman
1998,Music and Lyrics by Stephen Schwartz; Orchestral Score by Hans Zimmer
1998,Stephen Warbeck
1998,Music and Lyric by Diane Warren
1998,"Music by Carole Bayer Sager and David Foster; Lyric by Carole Bayer Sager, David Foster, Tony Renis and Alberto Testa"
1998,Music and Lyric by Allison Moorer and Gwil Owen
1998,Music and Lyric by Randy Newman
1998,Music and Lyric by Stephen Schwartz
1998,"Alison Owen, Eric Fellner and Tim Bevan, Producers"
1998,"Elda Ferri and Gianluigi Braschi, Producers"
1998,"Steven Spielberg, Ian Bryce, Mark Gordon and Gary Levinsohn, Producers"
1998,"David Parfitt, Donna Gigliotti, Harvey Weinstein, Edward Zwick and Marc Norman, Producers"
1998,"Robert Michael Geisler, John Roberdeau and Grant Hill, Producers"
1998,Chris Wedge
1998,"Christopher Grace, Jonathan Myerson"
1998,Mark Baker
1998,"Mark Osborne, Steve Kalafer"
1998,"Karsten Kiilerich, Stefan Fjeldmark"
1998,"Will Speck, Josh Gordon"
1998,"Kim Magnusson, Anders Thomas Jensen"
1998,"Alexander Jovy, JJ Keith"
1998,Vivian Goffette
1998,"Simon Sandquist, Joel Bergvall"
1998,"Kevin O'Connell, Greg P. Russell, Keith A. Wester"
1998,"Kevin O'Connell, Greg P. Russell, Pud Cusack"
1998,"Gary Rydstrom, Gary Summers, Andy Nelson, Ronald Judkins"
1998,"Robin O'Donoghue, Dominic Lester, Peter Glossop"
1998,"Andy Nelson, Anna Behlmer, Paul Brincat"
1998,George Watters II
1998,David McMoyler
1998,"Gary Rydstrom, Richard Hymns"
1998,"Richard R. Hoover, Pat McClung, John Frazier"
1998,"Rick Baker, Hoyt Yeatman, Allen Hall, Jim Mitchell"
1998,"Joel Hynek, Nicholas Brooks, Stuart Robertson, Kevin Mack"
1998,Bill Condon
1998,Scott Frank
1998,Elaine May
1998,Scott B. Smith
1998,"Screenplay by Warren Beatty, Jeremy Pikser; Story by Warren Beatty"
1998,"Vincenzo Cerami, Roberto Benigni"
1998,Robert Rodat
1998,"Marc Norman, Tom Stoppard"
1998,Andrew Niccol
1998,
1999,The Insider
1999,The Straight Story
1999,Sweet and Lowdown
1999,American Beauty
1999,The Hurricane
1999,The Cider House Rules
1999,Magnolia
1999,The Green Mile
1999,The Talented Mr. Ripley
1999,The Sixth Sense
1999,Tumbleweeds
1999,The End of the Affair
1999,Music of the Heart
1999,Boys Don't Cry
1999,"Girl, Interrupted"
1999,Being John Malkovich
1999,Art Direction: Luciana Arrighi; Set Decoration: Ian Whittaker
1999,Art Direction: David Gropman; Set Decoration: Beth Rubino
1999,Art Direction: Rick Heinrichs; Set Decoration: Peter Young
1999,Art Direction: Roy Walker; Set Decoration: Bruno Cesari
1999,"Art Direction: Eve Stewart; Set Decoration: Eve Stewart, John Bush"
1999,Conrad L. Hall
1999,Roger Pratt
1999,Dante Spinotti
1999,Emmanuel Lubezki
1999,Robert Richardson
1999,Jenny Beavan
1999,Colleen Atwood
1999,"Ann Roth, Gary Jones"
1999,Milena Canonero
1999,Lindy Hemming
1999,Sam Mendes
1999,Spike Jonze
1999,Lasse Hallström
1999,Michael Mann
1999,M. Night Shyamalan
1999,"Wim Wenders, Ulrich Felsberg"
1999,"Roko Belic, Adrian Belic"
1999,"Nanette Burstein, Brett Morgen"
1999,"Arthur Cohn, Kevin Macdonald"
1999,"Paola di Florio, Lilibet Foster"
1999,Bert Van Bork
1999,"Susan Hannah Hadary, William A. Whiteford"
1999,"Simeon Soffer, Jonathan Stack"
1999,"Tariq Anwar, Christopher Greenbury"
1999,Lisa Zeno Churgin
1999,"William Goldenberg, Paul Rubell, David Rosenbloom"
1999,Zach Staenberg
1999,Andrew Mondshein
1999,Spain
1999,Nepal
1999,France
1999,United Kingdom
1999,Sweden
1999,"Michèle Burke, Mike Smithson"
1999,Greg Cannom
1999,Rick Baker
1999,"Christine Blundell, Trefor Proud"
1999,Thomas Newman
1999,John Williams
1999,Rachel Portman
1999,John Corigliano
1999,Gabriel Yared
1999,Music and Lyric by Trey Parker and Marc Shaiman
1999,Music and Lyric by Diane Warren
1999,Music and Lyric by Aimee Mann
1999,Music and Lyric by Randy Newman
1999,Music and Lyric by Phil Collins
1999,"Bruce Cohen and Dan Jinks, Producers"
1999,"Richard N. Gladstein, Producer"
1999,"David Valdes and Frank Darabont, Producers"
1999,"Michael Mann and Pieter Jan Brugge, Producers"
1999,"Frank Marshall, Kathleen Kennedy and Barry Mendel, Producers"
1999,Peter Peake
1999,Torill Kove
1999,Alexander Petrov
1999,Paul Driessen
1999,"Wendy Tilby, Amanda Forbis"
1999,"Henrik Ruben Genz, Michael W. Horsten"
1999,"Mehdi Norowzian, Steve Wax"
1999,"Marc-Andreas Bochert, Gabriele Lins"
1999,Marcus Olsson
1999,"Barbara Schock, Tammy Tiehel"
1999,"Robert J. Litt, Elliot Tyson, Michael Herbick, Willie D. Burton"
1999,"Andy Nelson, Doug Hemphill, Lee Orloff"
1999,"John Reitz, Gregg Rudloff, David Campbell, David Lee"
1999,"Leslie Shatz, Chris Carpenter, Rick Kline, Chris Munro"
1999,"Gary Rydstrom, Tom Johnson, Shawn Murphy, John Midgley"
1999,"Ren Klyce, Richard Hymns"
1999,Dane A. Davis
1999,"Ben Burtt, Tom Bellfort"
1999,"John Gaeta, Janek Sirrs, Steve Courtley, Jon Thum"
1999,"John Knoll, Dennis Muren, Scott Squires, Rob Coleman"
1999,"John Dykstra, Jerome Chen, Henry F. Anderson III, Eric Allard"
1999,John Irving
1999,"Alexander Payne, Jim Taylor"
1999,Frank Darabont
1999,"Eric Roth, Michael Mann"
1999,Anthony Minghella
1999,Alan Ball
1999,Charlie Kaufman
1999,Paul Thomas Anderson
1999,Mike Leigh
1999,
2000,Before Night Falls
2000,Gladiator
2000,Cast Away
2000,Pollock
2000,Quills
2000,The Contender
2000,Shadow of the Vampire
2000,Traffic
2000,Erin Brockovich
2000,Chocolat
2000,Requiem for a Dream
2000,You Can Count on Me
2000,Almost Famous
2000,Billy Elliot
2000,Tim Yip
2000,Art Direction: Michael Corenblith; Set Decoration: Merideth Boswell
2000,Art Direction: Arthur Max; Set Decoration: Crispian Sallis
2000,Art Direction: Martin Childs; Set Decoration: Jill Quertier
2000,Art Direction: Jean Rabasse; Set Decoration: Françoise Benoît-Fresco
2000,Peter Pau
2000,John Mathieson
2000,Lajos Koltai
2000,Roger Deakins
2000,Caleb Deschanel
2000,Rita Ryack
2000,Janty Yates
2000,Anthony Powell
2000,Jacqueline West
2000,Stephen Daldry
2000,Ang Lee
2000,Steven Soderbergh
2000,Ridley Scott
2000,"Mark Jonathan Harris, Deborah Oppenheimer"
2000,Tod Lending
2000,"Frances Reid, Deborah Hoffmann"
2000,"Barak Goodman, Daniel Anker"
2000,"Josh Aronson, Roger Weisberg"
2000,Tracy Seretean
2000,"Chuck Braverman, Steve Kalafer"
2000,"Greg MacGillivray, Alec Lorimore"
2000,Daniel Raim
2000,"Eric Simonson, Leelai Demoz"
2000,"Joe Hutshing, Saar Klein"
2000,Tim Squyres
2000,Pietro Scalia
2000,Stephen Mirrione
2000,Dede Allen
2000,Mexico
2000,Taiwan
2000,Czech Republic
2000,Belgium
2000,France
2000,"Michèle Burke, Edouard Henriques"
2000,"Rick Baker, Gail Ryan"
2000,"Ann Buchanan, Amber Sibley"
2000,Rachel Portman
2000,Tan Dun
2000,Hans Zimmer
2000,Ennio Morricone
2000,John Williams
2000,Music and Lyric by Randy Newman
2000,Music by Björk; Lyric by Lars von Trier and Sjon Sigurdsson
2000,Music by Jorge Calandrelli and Tan Dun; Lyric by James Schamus
2000,Music by Sting and David Hartley; Lyric by Sting
2000,Music and Lyric by Bob Dylan
2000,"David Brown, Kit Golden and Leslie Holleran, Producers"
2000,"Bill Kong, Hsu Li Kong and Ang Lee, Producers"
2000,"Danny DeVito, Michael Shamberg and Stacey Sher, Producers"
2000,"Douglas Wick, David Franzoni and Branko Lustig, Producers"
2000,"Edward Zwick, Marshall Herskovitz and Laura Bickford, Producers"
2000,Michael Dudok de Wit
2000,"Steffen Schäffler, Annette Schäffler"
2000,Don Hertzfeldt
2000,"Peter Riegert, Ericka Frederick"
2000,"Joan Stein, Christina Lazaridi"
2000,Florian Gallenberger
2000,"Gail Lerner, Colin Campbell"
2000,Paulo Machline
2000,"Randy Thom, Tom Johnson, Dennis Sands, William B. Kaplan"
2000,"Scott Millan, Bob Beemer, Ken Weston"
2000,"Kevin O'Connell, Greg P. Russell, Lee Orloff"
2000,"John Reitz, Gregg Rudloff, David Campbell, Keith A. Wester"
2000,"Steve Maslow, Gregg Landaker, Rick Kline, Ivan Sharrock"
2000,"Alan Robert Murray, Bub Asman"
2000,Jon Johnson
2000,"John Nelson, Neil Corbould, Tim Burke, Rob Harvey"
2000,"Scott E. Anderson, Craig Hayes, Scott Stokdyk, Stan Parks"
2000,"Stefen Fangmeier, Habib Zargarpour, John Frazier, Walt Conti"
2000,Screenplay by Robert Nelson Jacobs
2000,Written by Wang Hui Ling and James Schamus and Tsai Kuo Jung
2000,Written by Ethan Coen & Joel Coen
2000,Screenplay by Stephen Gaghan
2000,Screenplay by Steve Kloves
2000,Written by Cameron Crowe
2000,Written by Lee Hall
2000,Written by Susannah Grant
2000,Screenplay by David Franzoni and John Logan and William Nicholson; Story by David Franzoni
2000,Written by Kenneth Lonergan
2000,
2001,A Beautiful Mind
2001,I Am Sam
2001,Ali
2001,Training Day
2001,In the Bedroom
2001,Iris
2001,Sexy Beast
2001,The Lord of the Rings: The Fellowship of the Ring
2001,Monster's Ball
2001,Moulin Rouge
2001,Bridget Jones's Diary
2001,Gosford Park
2001,"Steve Oedekerk, John A. Davis"
2001,"Pete Docter, John Lasseter"
2001,Aron Warner
2001,Art Direction: Aline Bonetto; Set Decoration: Marie-Laure Valla
2001,Art Direction: Stephen Altman; Set Decoration: Anna Pinnock
2001,Art Direction: Stuart Craig; Set Decoration: Stephenie McMillan
2001,Art Direction: Grant Major; Set Decoration: Dan Hennah
2001,Art Direction: Catherine Martin; Set Decoration: Brigitte Broch
2001,Bruno Delbonnel
2001,Slawomir Idziak
2001,Andrew Lesnie
2001,Roger Deakins
2001,Donald M. McAlpine
2001,Milena Canonero
2001,Jenny Beavan
2001,Judianna Makovsky
2001,"Ngila Dickson, Richard Taylor"
2001,"Catherine Martin, Angus Strathie"
2001,Ron Howard
2001,Ridley Scott
2001,Robert Altman
2001,Peter Jackson
2001,David Lynch
2001,Edet Belzberg
2001,"Susan Froemke, Deborah Dickson"
2001,"Jean-Xavier de Lestrade, Denis Poncet"
2001,"Justine Shapiro, B.Z. Goldberg"
2001,Christian Frei
2001,Lianne Klapper McNally
2001,"Freida Lee Mock, Jessica Sanders"
2001,"Sarah Kernochan, Lynn Appelle"
2001,"Mike Hill, Dan Hanley"
2001,Pietro Scalia
2001,John Gilbert
2001,Dody Dorn
2001,Jill Bilcock
2001,France
2001,Norway
2001,India
2001,Bosnia & Herzegovina
2001,Argentina
2001,"Greg Cannom, Colleen Callaghan"
2001,"Peter Owen, Richard Taylor"
2001,"Maurizio Silvi, Aldo Signoretti"
2001,John Williams
2001,James Horner
2001,Howard Shore
2001,Randy Newman
2001,Music and Lyric by Randy Newman
2001,"Music and Lyric by Enya, Nicky Ryan and Roma Ryan"
2001,Music and Lyric by Diane Warren
2001,Music and Lyric by Sting
2001,Music and Lyric by Paul McCartney
2001,"Brian Grazer and Ron Howard, Producers"
2001,"Robert Altman, Bob Balaban and David Levy, Producers"
2001,"Graham Leader, Ross Katz and Todd Field, Producers"
2001,"Peter Jackson, Fran Walsh and Barrie M. Osborne, Producers"
2001,"Martin Brown, Baz Luhrmann and Fred Baron, Producers"
2001,"Ruairi Robinson, Seamus Byrne"
2001,Ralph Eggleston
2001,"Cathal Gaffney, Darragh O'Connell"
2001,Cordell Barker
2001,Joseph E. Merideth
2001,"Ray McKinnon, Lisa Blount"
2001,Virgil Widrich
2001,Johannes Kiefer
2001,"Slawomir Fabicki, Bogumil Godfrejow"
2001,"Kalman Apple, Shameela Bakhsh"
2001,"Vincent Arnardi, Guillaume Leriche, Jean Umansky"
2001,"Michael Minkler, Myron Nettinga, Chris Munro"
2001,"Christopher Boyes, Michael Semanick, Gethin Creagh, Hammond Peek"
2001,"Andy Nelson, Anna Behlmer, Roger Savage, Guntis Sics"
2001,"Kevin O'Connell, Greg P. Russell, Peter J. Devlin"
2001,"Gary Rydstrom, Michael Silvers"
2001,"George Watters II, Christopher Boyes"
2001,"Dennis Muren, Scott Farrar, Stan Winston, Michael Lantieri"
2001,"Jim Rygiel, Randall William Cook, Richard Taylor, Mark Stetson"
2001,"Eric Brevig, John Frazier, Ed Hirsh, Ben Snow"
2001,Written by Akiva Goldsman
2001,Written by Daniel Clowes & Terry Zwigoff
2001,Screenplay by Rob Festinger and Todd Field
2001,"Screenplay by Fran Walsh, Philippa Boyens, Peter Jackson"
2001,Written by Ted Elliott & Terry Rossio and Joe Stillman and Roger S.H. Schulman
2001,Screenplay by Guillaume Laurant and Jean-Pierre Jeunet; Dialogue by Guillaume Laurant
2001,Written by Julian Fellowes
2001,Screenplay by Christopher Nolan; Story by Jonathan Nolan
2001,Written by Milo Addica & Will Rokos
2001,Written by Wes Anderson & Owen Wilson
2001,
2002,The Pianist
2002,Adaptation
2002,The Quiet American
2002,Gangs of New York
2002,About Schmidt
2002,The Hours
2002,Road to Perdition
2002,Chicago
2002,Catch Me If You Can
2002,Frida
2002,Unfaithful
2002,Far from Heaven
2002,Chris Wedge
2002,Chris Sanders
2002,Jeffrey Katzenberg
2002,Hayao Miyazaki
2002,Ron Clements
