1965,Actress,,Simone Signoret
1965,Actress in a Supporting Role,,Ruth Gordon
1965,Actress in a Supporting Role,,Joyce Redman
1965,Actress in a Supporting Role,,Maggie Smith
1965,Actress in a Supporting Role,1,Shelley Winters
1965,Actress in a Supporting Role,,Peggy Wood
1965,Art Direction (Black and White),,King Rat 
1965,Art Direction (Black and White),,A Patch of Blue 
1965,Art Direction (Black and White),1,Ship of Fools 
1965,Art Direction (Black and White),,The Slender Thread 
1965,Art Direction (Black and White),,The Spy Who Came In from the Cold 
1965,Art Direction (Color),,The Agony and the Ecstasy 
1965,Art Direction (Color),1,Doctor Zhivago 
1965,Art Direction (Color),,The Greatest Story Ever Told 
1965,Art Direction (Color),,Inside Daisy Clover 
1965,Art Direction (Color),,The Sound of Music 
1965,Cinematography (Black and White),,In Harm's Way 
1965,Cinematography (Black and White),,King Rat 
1965,Cinematography (Black and White),,Morituri 
1965,Cinematography (Black and White),,A Patch of Blue 
1965,Cinematography (Black and White),1,Ship of Fools 
1965,Cinematography (Color),,The Agony and the Ecstasy 
1965,Cinematography (Color),1,Doctor Zhivago 
1965,Cinematography (Color),,The Great Race 
1965,Cinematography (Color),,The Greatest Story Ever Told 
1965,Cinematography (Color),,The Sound of Music 
1965,Costume Design (Black and White),1,Darling 
1965,Costume Design (Black and White),,Morituri 
1965,Costume Design (Black and White),,A Rage to Live 
1965,Costume Design (Black and White),,Ship of Fools 
1965,Costume Design (Black and White),,The Slender Thread 
1965,Costume Design (Color),,The Agony and the Ecstasy 
1965,Costume Design (Color),1,Doctor Zhivago 
1965,Costume Design (Color),,The Greatest Story Ever Told 
1965,Costume Design (Color),,Inside Daisy Clover 
1965,Costume Design (Color),,The Sound of Music 
1965,Directing,,The Collector 
1965,Directing,,Darling 
1965,Directing,,Doctor Zhivago 
1965,Directing,1,The Sound of Music 
1965,Directing,,Woman in the Dunes 
1965,Documentary (Feature),,The Battle of the Bulge...The Brave Rifles 
1965,Documentary (Feature),1,The Eleanor Roosevelt Story 
1965,Documentary (Feature),,The Forth Road Bridge 
1965,Documentary (Feature),,Let My People Go 
1965,Documentary (Feature),,To Die in Madrid 
1965,Documentary (Short Subject),,Mural on Our Street 
1965,Documentary (Short Subject),,Ouverture 
1965,Documentary (Short Subject),,Point of View 
1965,Documentary (Short Subject),1,To Be Alive! 
1965,Documentary (Short Subject),,Yeats Country 
1965,Film Editing,,Cat Ballou 
1965,Film Editing,,Doctor Zhivago 
1965,Film Editing,,The Flight of the Phoenix 
1965,Film Editing,,The Great Race 
1965,Film Editing,1,The Sound of Music 
1965,Foreign Language Film,,Blood on the Land 
1965,Foreign Language Film,,Dear John 
1965,Foreign Language Film,,Kwaidan 
1965,Foreign Language Film,,Marriage Italian Style 
1965,Foreign Language Film,1,The Shop on Main Street 
1965,"Music (Music Score, Substantially Original)",,The Agony and the Ecstasy 
1965,"Music (Music Score, Substantially Original)",1,Doctor Zhivago 
1965,"Music (Music Score, Substantially Original)",,The Greatest Story Ever Told 
1965,"Music (Music Score, Substantially Original)",,A Patch of Blue 
1965,"Music (Music Score, Substantially Original)",,The Umbrellas of Cherbourg 
1965,"Music (Scoring of Music, Adaptation or Treatment)",,Cat Ballou 
1965,"Music (Scoring of Music, Adaptation or Treatment)",,The Pleasure Seekers 
1965,"Music (Scoring of Music, Adaptation or Treatment)",1,The Sound of Music 
1965,"Music (Scoring of Music, Adaptation or Treatment)",,A Thousand Clowns 
1965,"Music (Scoring of Music, Adaptation or Treatment)",,The Umbrellas of Cherbourg 
1965,Music (Song),,"""The Ballad Of Cat Ballou"" from Cat Ballou"
1965,Music (Song),,"""I Will Wait For You"" from The Umbrellas of Cherbourg"
1965,Music (Song),1,"""The Shadow Of Your Smile"" from The Sandpiper"
1965,Music (Song),,"""The Sweetheart Tree"" from The Great Race"
1965,Music (Song),,"""What's New Pussycat?"" from What's New Pussycat?"
1965,Best Picture,,Darling 
1965,Best Picture,,Doctor Zhivago 
1965,Best Picture,,Ship of Fools 
1965,Best Picture,1,The Sound of Music 
1965,Best Picture,,A Thousand Clowns 
1965,Short Subject (Cartoon),,Clay or The Origin of Species 
1965,Short Subject (Cartoon),1,The Dot and the Line 
1965,Short Subject (Cartoon),,The Thieving Magpie (La Gazza Ladra) 
1965,Short Subject (Live Action),1,The Chicken (Le Poulet) 
1965,Short Subject (Live Action),,Fortress of Peace 
1965,Short Subject (Live Action),,Skaterdater 
1965,Short Subject (Live Action),,Snow 
1965,Short Subject (Live Action),,Time Piece 
1965,Sound,,The Agony and the Ecstasy 
1965,Sound,,Doctor Zhivago 
1965,Sound,,The Great Race 
1965,Sound,,Shenandoah 
1965,Sound,1,The Sound of Music 
1965,Sound Effects,1,The Great Race 
1965,Sound Effects,,Von Ryan's Express 
1965,Special Visual Effects,,The Greatest Story Ever Told 
1965,Special Visual Effects,1,Thunderball 
1965,"Writing (Screenplay, Based on Material from Another Medium)",,Cat Ballou 
1965,"Writing (Screenplay, Based on Material from Another Medium)",,The Collector 
1965,"Writing (Screenplay, Based on Material from Another Medium)",1,Doctor Zhivago 
1965,"Writing (Screenplay, Based on Material from Another Medium)",,Ship of Fools 
1965,"Writing (Screenplay, Based on Material from Another Medium)",,A Thousand Clowns 
1965,"Writing (Story and Screenplay, Written Directly for the Screen)",,Casanova '70 
1965,"Writing (Story and Screenplay, Written Directly for the Screen)",1,Darling 
1965,"Writing (Story and Screenplay, Written Directly for the Screen)",,Those Magnificent Men in Their Flying Machines 
1965,"Writing (Story and Screenplay, Written Directly for the Screen)",,The Train 
1965,"Writing (Story and Screenplay, Written Directly for the Screen)",,The Umbrellas of Cherbourg 
1965,Jean Hersholt Humanitarian Award,1,Edmond L. DePatie
1965,Honorary Award,1,Bob Hope
1965,Irving G. Thalberg Memorial Award,1,William Wyler
1966,Actor,,Alan Arkin
1966,Actor,,Richard Burton
1966,Actor,,Michael Caine
1966,Actor,,Steve McQueen
1966,Actor,1,Paul Scofield
1966,Actor in a Supporting Role,,Mako
1966,Actor in a Supporting Role,,James Mason
1966,Actor in a Supporting Role,1,Walter Matthau
1966,Actor in a Supporting Role,,George Segal
1966,Actor in a Supporting Role,,Robert Shaw
1966,Actress,,Anouk Aimee
1966,Actress,,Ida Kaminska
1966,Actress,,Lynn Redgrave
1966,Actress,,Vanessa Redgrave
1966,Actress,1,Elizabeth Taylor
1966,Actress in a Supporting Role,1,Sandy Dennis
1966,Actress in a Supporting Role,,Wendy Hiller
1966,Actress in a Supporting Role,,Jocelyne Lagarde
1966,Actress in a Supporting Role,,Vivien Merchant
1966,Actress in a Supporting Role,,Geraldine Page
1966,Art Direction (Black and White),,The Fortune Cookie 
1966,Art Direction (Black and White),,The Gospel According to St. Matthew 
1966,Art Direction (Black and White),,Is Paris Burning? 
1966,Art Direction (Black and White),,Mister Buddwing 
1966,Art Direction (Black and White),1,Who's Afraid of Virginia Woolf? 
1966,Art Direction (Color),1,Fantastic Voyage 
1966,Art Direction (Color),,Gambit 
1966,Art Direction (Color),,Juliet of the Spirits 
1966,Art Direction (Color),,The Oscar 
1966,Art Direction (Color),,The Sand Pebbles 
1966,Cinematography (Black and White),,The Fortune Cookie 
1966,Cinematography (Black and White),,Georgy Girl 
1966,Cinematography (Black and White),,Is Paris Burning? 
1966,Cinematography (Black and White),,Seconds 
1966,Cinematography (Black and White),1,Who's Afraid of Virginia Woolf? 
1966,Cinematography (Color),,Fantastic Voyage 
1966,Cinematography (Color),,Hawaii 
1966,Cinematography (Color),1,A Man for All Seasons 
1966,Cinematography (Color),,The Professionals 
1966,Cinematography (Color),,The Sand Pebbles 
1966,Costume Design (Black and White),,The Gospel According to St. Matthew 
1966,Costume Design (Black and White),,Mandragola 
1966,Costume Design (Black and White),,Mister Buddwing 
1966,Costume Design (Black and White),,Morgan! 
1966,Costume Design (Black and White),1,Who's Afraid of Virginia Woolf? 
1966,Costume Design (Color),,Gambit 
1966,Costume Design (Color),,Hawaii 
1966,Costume Design (Color),,Juliet of the Spirits 
1966,Costume Design (Color),1,A Man for All Seasons 
1966,Costume Design (Color),,The Oscar 
1966,Directing,,Blow-Up 
1966,Directing,,A Man and a Woman 
1966,Directing,1,A Man for All Seasons 
1966,Directing,,The Professionals 
1966,Directing,,Who's Afraid of Virginia Woolf? 
1966,Documentary (Feature),,The Face of Genius 
1966,Documentary (Feature),,Helicopter Canada 
1966,Documentary (Feature),,Le Volcan Interdit (The Forbidden Volcano) 
1966,Documentary (Feature),,The Really Big Family 
1966,Documentary (Feature),1,The War Game 
1966,Documentary (Short Subject),,Adolescence 
1966,Documentary (Short Subject),,Cowboy 
1966,Documentary (Short Subject),,The Odds Against 
1966,Documentary (Short Subject),,Saint Matthew Passion 
1966,Documentary (Short Subject),1,A Year toward Tomorrow 
1966,Film Editing,,Fantastic Voyage 
1966,Film Editing,1,Grand Prix 
1966,Film Editing,,The Russians Are Coming The Russians Are Coming 
1966,Film Editing,,The Sand Pebbles 
1966,Film Editing,,Who's Afraid of Virginia Woolf? 
1966,Foreign Language Film,,The Battle of Algiers 
1966,Foreign Language Film,,Loves of a Blonde 
1966,Foreign Language Film,1,A Man and a Woman 
1966,Foreign Language Film,,Pharaoh 
1966,Foreign Language Film,,Three 
1966,Music (Original Music Score),,The Bible 
1966,Music (Original Music Score),1,Born Free 
1966,Music (Original Music Score),,Hawaii 
1966,Music (Original Music Score),,The Sand Pebbles 
1966,Music (Original Music Score),,Who's Afraid of Virginia Woolf? 
1966,"Music (Scoring of Music, Adaptation or Treatment)",1,A Funny Thing Happened on the Way to the Forum 
1966,"Music (Scoring of Music, Adaptation or Treatment)",,The Gospel According to St. Matthew 
1966,"Music (Scoring of Music, Adaptation or Treatment)",,Return of the Seven 
1966,"Music (Scoring of Music, Adaptation or Treatment)",,The Singing Nun 
1966,"Music (Scoring of Music, Adaptation or Treatment)",,Stop the World--I Want to Get Off 
1966,Music (Song),,"""Alfie"" from Alfie"
1966,Music (Song),1,"""Born Free"" from Born Free"
1966,Music (Song),,"""Georgy Girl"" from Georgy Girl"
1966,Music (Song),,"""My Wishing Doll"" from Hawaii"
1966,Music (Song),,"""A Time For Love"" from An American Dream"
1966,Best Picture,,Alfie 
1966,Best Picture,1,A Man for All Seasons 
1966,Best Picture,,The Russians Are Coming The Russians Are Coming 
1966,Best Picture,,The Sand Pebbles 
1966,Best Picture,,Who's Afraid of Virginia Woolf? 
1966,Short Subject (Cartoon),,The Drag 
1966,Short Subject (Cartoon),1,Herb Alpert and the Tijuana Brass Double Feature 
1966,Short Subject (Cartoon),,The Pink Blueprint 
1966,Short Subject (Live Action),,Turkey the Bridge 
1966,Short Subject (Live Action),1,Wild Wings 
1966,Short Subject (Live Action),,The Winning Strain 
1966,Sound,,Gambit 
1966,Sound,1,Grand Prix 
1966,Sound,,Hawaii 
1966,Sound,,The Sand Pebbles 
1966,Sound,,Who's Afraid of Virginia Woolf? 
1966,Sound Effects,,Fantastic Voyage 
1966,Sound Effects,1,Grand Prix 
1966,Special Visual Effects,1,Fantastic Voyage 
1966,Special Visual Effects,,Hawaii 
1966,"Writing (Screenplay, Based on Material from Another Medium)",,Alfie 
1966,"Writing (Screenplay, Based on Material from Another Medium)",1,A Man for All Seasons 
1966,"Writing (Screenplay, Based on Material from Another Medium)",,The Professionals 
1966,"Writing (Screenplay, Based on Material from Another Medium)",,The Russians Are Coming The Russians Are Coming 
1966,"Writing (Screenplay, Based on Material from Another Medium)",,Who's Afraid of Virginia Woolf? 
1966,"Writing (Story and Screenplay, Written Directly for the Screen)",,Blow-Up 
1966,"Writing (Story and Screenplay, Written Directly for the Screen)",,The Fortune Cookie 
1966,"Writing (Story and Screenplay, Written Directly for the Screen)",,Khartoum 
1966,"Writing (Story and Screenplay, Written Directly for the Screen)",1,A Man and a Woman 
1966,"Writing (Story and Screenplay, Written Directly for the Screen)",,The Naked Prey 
1966,Jean Hersholt Humanitarian Award,1,George Bagnall
1966,Honorary Award,1,Y. Frank Freeman
1966,Honorary Award,1,Yakima Canutt
1966,Irving G. Thalberg Memorial Award,1,Robert Wise
1967,Actor,,Warren Beatty
1967,Actor,,Dustin Hoffman
1967,Actor,,Paul Newman
1967,Actor,1,Rod Steiger
1967,Actor,,Spencer Tracy
1967,Actor in a Supporting Role,,John Cassavetes
1967,Actor in a Supporting Role,,Gene Hackman
1967,Actor in a Supporting Role,,Cecil Kellaway
1967,Actor in a Supporting Role,1,George Kennedy
1967,Actor in a Supporting Role,,Michael J. Pollard
1967,Actress,,Anne Bancroft
1967,Actress,,Faye Dunaway
1967,Actress,,Dame Edith Evans
1967,Actress,,Audrey Hepburn
1967,Actress,1,Katharine Hepburn
1967,Actress in a Supporting Role,,Carol Channing
1967,Actress in a Supporting Role,,Mildred Natwick
1967,Actress in a Supporting Role,1,Estelle Parsons
1967,Actress in a Supporting Role,,Beah Richards
1967,Actress in a Supporting Role,,Katharine Ross
1967,Art Direction,1,Camelot 
1967,Art Direction,,Doctor Dolittle 
1967,Art Direction,,Guess Who's Coming to Dinner 
1967,Art Direction,,The Taming of the Shrew 
1967,Art Direction,,Thoroughly Modern Millie 
1967,Cinematography,1,Bonnie and Clyde 
1967,Cinematography,,Camelot 
1967,Cinematography,,Doctor Dolittle 
1967,Cinematography,,The Graduate 
1967,Cinematography,,In Cold Blood 
1967,Costume Design,,Bonnie and Clyde 
1967,Costume Design,1,Camelot 
1967,Costume Design,,The Happiest Millionaire 
1967,Costume Design,,The Taming of the Shrew 
1967,Costume Design,,Thoroughly Modern Millie 
1967,Directing,,Bonnie and Clyde 
1967,Directing,1,The Graduate 
1967,Directing,,Guess Who's Coming to Dinner 
1967,Directing,,In Cold Blood 
1967,Directing,,In the Heat of the Night 
1967,Documentary (Feature),1,The Anderson Platoon 
1967,Documentary (Feature),,Festival 
1967,Documentary (Feature),,Harvest 
1967,Documentary (Feature),,A King's Story 
1967,Documentary (Feature),,A Time for Burning 
1967,Documentary (Short Subject),,Monument to the Dream 
1967,Documentary (Short Subject),,A Place to Stand 
1967,Documentary (Short Subject),1,The Redwoods 
1967,Documentary (Short Subject),,See You at the Pillar 
1967,Documentary (Short Subject),,While I Run This Race 
1967,Film Editing,,Beach Red 
1967,Film Editing,,The Dirty Dozen 
1967,Film Editing,,Doctor Dolittle 
1967,Film Editing,,Guess Who's Coming to Dinner 
1967,Film Editing,1,In the Heat of the Night 
1967,Foreign Language Film,1,Closely Watched Trains 
1967,Foreign Language Film,,El Amor Brujo 
1967,Foreign Language Film,,I Even Met Happy Gypsies 
1967,Foreign Language Film,,Live for Life 
1967,Foreign Language Film,,Portrait of Chieko 
1967,Music (Original Music Score),,Cool Hand Luke 
1967,Music (Original Music Score),,Doctor Dolittle 
1967,Music (Original Music Score),,Far from the Madding Crowd 
1967,Music (Original Music Score),,In Cold Blood 
1967,Music (Original Music Score),1,Thoroughly Modern Millie 
1967,"Music (Scoring of Music, Adaptation or Treatment)",1,Camelot 
1967,"Music (Scoring of Music, Adaptation or Treatment)",,Doctor Dolittle 
1967,"Music (Scoring of Music, Adaptation or Treatment)",,Guess Who's Coming to Dinner 
1967,"Music (Scoring of Music, Adaptation or Treatment)",,Thoroughly Modern Millie 
1967,"Music (Scoring of Music, Adaptation or Treatment)",,Valley of the Dolls 
1967,Music (Song),,"""The Bare Necessities"" from The Jungle Book"
1967,Music (Song),,"""The Eyes Of Love"" from Banning"
1967,Music (Song),,"""The Look Of Love"" from Casino Royale"
1967,Music (Song),1,"""Talk To The Animals"" from Doctor Dolittle"
1967,Music (Song),,"""Thoroughly Modern Millie"" from Thoroughly Modern Millie"
1967,Best Picture,,Bonnie and Clyde 
1967,Best Picture,,Doctor Dolittle 
1967,Best Picture,,The Graduate 
1967,Best Picture,,Guess Who's Coming to Dinner 
1967,Best Picture,1,In the Heat of the Night 
1967,Short Subject (Cartoon),1,The Box 
1967,Short Subject (Cartoon),,Hypothese Beta 
1967,Short Subject (Cartoon),,What on Earth! 
1967,Short Subject (Live Action),,Paddle to the Sea 
1967,Short Subject (Live Action),1,A Place to Stand 
1967,Short Subject (Live Action),,Sky over Holland 
1967,Short Subject (Live Action),,"Stop, Look and Listen "
1967,Sound,,Camelot 
1967,Sound,,The Dirty Dozen 
1967,Sound,,Doctor Dolittle 
1967,Sound,1,In the Heat of the Night 
1967,Sound,,Thoroughly Modern Millie 
1967,Sound Effects,1,The Dirty Dozen 
1967,Sound Effects,,In the Heat of the Night 
1967,Special Visual Effects,1,Doctor Dolittle 
1967,Special Visual Effects,,Tobruk 
1967,"Writing (Screenplay, Based on Material from Another Medium)",,Cool Hand Luke 
1967,"Writing (Screenplay, Based on Material from Another Medium)",,The Graduate 
1967,"Writing (Screenplay, Based on Material from Another Medium)",,In Cold Blood 
1967,"Writing (Screenplay, Based on Material from Another Medium)",1,In the Heat of the Night 
1967,"Writing (Screenplay, Based on Material from Another Medium)",,Ulysses 
1967,"Writing (Story and Screenplay, Written Directly for the Screen)",,Bonnie and Clyde 
1967,"Writing (Story and Screenplay, Written Directly for the Screen)",,Divorce American Style 
1967,"Writing (Story and Screenplay, Written Directly for the Screen)",1,Guess Who's Coming to Dinner 
1967,"Writing (Story and Screenplay, Written Directly for the Screen)",,La Guerre Est Finie 
1967,"Writing (Story and Screenplay, Written Directly for the Screen)",,Two for the Road 
1967,Jean Hersholt Humanitarian Award,1,Gregory Peck
1967,Honorary Award,1,Arthur Freed
1967,Irving G. Thalberg Memorial Award,1,Alfred Hitchcock
1968,Actor,,Alan Arkin
1968,Actor,,Alan Bates
1968,Actor,,Ron Moody
1968,Actor,,Peter O'Toole
1968,Actor,1,Cliff Robertson
1968,Actor in a Supporting Role,1,Jack Albertson
1968,Actor in a Supporting Role,,Seymour Cassel
1968,Actor in a Supporting Role,,Daniel Massey
1968,Actor in a Supporting Role,,Jack Wild
1968,Actor in a Supporting Role,,Gene Wilder
1968,Actress,1,Katharine Hepburn
1968,Actress,,Patricia Neal
1968,Actress,,Vanessa Redgrave
1968,Actress,1,Barbra Streisand
1968,Actress,,Joanne Woodward
1968,Actress in a Supporting Role,,Lynn Carlin
1968,Actress in a Supporting Role,1,Ruth Gordon
1968,Actress in a Supporting Role,,Sondra Locke
1968,Actress in a Supporting Role,,Kay Medford
1968,Actress in a Supporting Role,,Estelle Parsons
1968,Art Direction,1,Oliver! 
1968,Art Direction,,The Shoes of the Fisherman 
1968,Art Direction,,Star! 
1968,Art Direction,,2001: A Space Odyssey 
1968,Art Direction,,War and Peace 
1968,Cinematography,,Funny Girl 
1968,Cinematography,,Ice Station Zebra 
1968,Cinematography,,Oliver! 
1968,Cinematography,1,Romeo and Juliet 
1968,Cinematography,,Star! 
1968,Costume Design,,The Lion in Winter 
1968,Costume Design,,Oliver! 
1968,Costume Design,,Planet of the Apes 
1968,Costume Design,1,Romeo and Juliet 
1968,Costume Design,,Star! 
1968,Directing,,The Battle of Algiers 
1968,Directing,,The Lion in Winter 
1968,Directing,1,Oliver! 
1968,Directing,,Romeo and Juliet 
1968,Directing,,2001: A Space Odyssey 
1968,Documentary (Feature),,A Few Notes on Our Food Problem 
1968,Documentary (Feature),1,Journey into Self 
1968,Documentary (Feature),,The Legendary Champions 
1968,Documentary (Feature),,Other Voices 
1968,Documentary (Feature),,Young Americans 
1968,Documentary (Short Subject),,The House That Ananda Built 
1968,Documentary (Short Subject),,The Revolving Door 
1968,Documentary (Short Subject),,A Space to Grow 
1968,Documentary (Short Subject),,A Way Out of the Wilderness 
1968,Documentary (Short Subject),1,Why Man Creates 
1968,Film Editing,1,Bullitt 
1968,Film Editing,,Funny Girl 
1968,Film Editing,,The Odd Couple 
1968,Film Editing,,Oliver! 
1968,Film Editing,,Wild in the Streets 
1968,Foreign Language Film,,The Boys of Paul Street 
1968,Foreign Language Film,,The Firemen's Ball 
1968,Foreign Language Film,,The Girl with the Pistol 
1968,Foreign Language Film,,Stolen Kisses 
1968,Foreign Language Film,1,War and Peace 
1968,"Music (Original Score, for a Motion Picture [Not a Musical])",,The Fox 
1968,"Music (Original Score, for a Motion Picture [Not a Musical])",1,The Lion in Winter 
1968,"Music (Original Score, for a Motion Picture [Not a Musical])",,Planet of the Apes 
1968,"Music (Original Score, for a Motion Picture [Not a Musical])",,The Shoes of the Fisherman 
1968,"Music (Original Score, for a Motion Picture [Not a Musical])",,The Thomas Crown Affair 
1968,"Music (Score of a Musical Picture, Original or Adaptation)",,Finian's Rainbow 
1968,"Music (Score of a Musical Picture, Original or Adaptation)",,Funny Girl 
1968,"Music (Score of a Musical Picture, Original or Adaptation)",1,Oliver! 
1968,"Music (Score of a Musical Picture, Original or Adaptation)",,Star! 
1968,"Music (Score of a Musical Picture, Original or Adaptation)",,The Young Girls of Rochefort 
1968,"Music (Song, Original for the Picture)",,"""Chitty Chitty Bang Bang"" from Chitty Chitty Bang Bang"
1968,"Music (Song, Original for the Picture)",,"""For Love Of Ivy"" from For Love of Ivy"
1968,"Music (Song, Original for the Picture)",,"""Funny Girl"" from Funny Girl"
1968,"Music (Song, Original for the Picture)",,"""Star!"" from Star!"
1968,"Music (Song, Original for the Picture)",1,"""The Windmills Of Your Mind"" from The Thomas Crown Affair"
1968,Best Picture,,Funny Girl 
1968,Best Picture,,The Lion in Winter 
1968,Best Picture,1,Oliver! 
1968,Best Picture,,"Rachel, Rachel "
1968,Best Picture,,Romeo and Juliet 
1968,Short Subject (Cartoon),,The House That Jack Built 
1968,Short Subject (Cartoon),,The Magic Pear Tree 
1968,Short Subject (Cartoon),,Windy Day 
1968,Short Subject (Cartoon),1,Winnie the Pooh and the Blustery Day 
1968,Short Subject (Live Action),,The Dove 
1968,Short Subject (Live Action),,Duo 
1968,Short Subject (Live Action),,Prelude 
1968,Short Subject (Live Action),1,Robert Kennedy Remembered 
1968,Sound,,Bullitt 
1968,Sound,,Finian's Rainbow 
1968,Sound,,Funny Girl 
1968,Sound,1,Oliver! 
1968,Sound,,Star! 
1968,Special Visual Effects,,Ice Station Zebra 
1968,Special Visual Effects,1,2001: A Space Odyssey 
1968,"Writing (Screenplay, Based on Material from Another Medium)",1,The Lion in Winter 
1968,"Writing (Screenplay, Based on Material from Another Medium)",,The Odd Couple 
1968,"Writing (Screenplay, Based on Material from Another Medium)",,Oliver! 
1968,"Writing (Screenplay, Based on Material from Another Medium)",,"Rachel, Rachel "
1968,"Writing (Screenplay, Based on Material from Another Medium)",,Rosemary's Baby 
1968,"Writing (Story and Screenplay, Written Directly for the Screen)",,The Battle of Algiers 
1968,"Writing (Story and Screenplay, Written Directly for the Screen)",,Faces 
1968,"Writing (Story and Screenplay, Written Directly for the Screen)",,Hot Millions 
1968,"Writing (Story and Screenplay, Written Directly for the Screen)",1,The Producers 
1968,"Writing (Story and Screenplay, Written Directly for the Screen)",,2001: A Space Odyssey 
1968,Jean Hersholt Humanitarian Award,1,Martha Raye
1968,Honorary Award,1,John Chambers
1968,Honorary Award,1,Onna White
1969,Actor,,Richard Burton
1969,Actor,,Dustin Hoffman
1969,Actor,,Peter O'Toole
1969,Actor,,Jon Voight
1969,Actor,1,John Wayne
1969,Actor in a Supporting Role,,Rupert Crosse
1969,Actor in a Supporting Role,,Elliott Gould
1969,Actor in a Supporting Role,,Jack Nicholson
1969,Actor in a Supporting Role,,Anthony Quayle
1969,Actor in a Supporting Role,1,Gig Young
1969,Actress,,Genevieve Bujold
1969,Actress,,Jane Fonda
1969,Actress,,Liza Minnelli
1969,Actress,,Jean Simmons
1969,Actress,1,Maggie Smith
1969,Actress in a Supporting Role,,Catherine Burns
1969,Actress in a Supporting Role,,Dyan Cannon
1969,Actress in a Supporting Role,1,Goldie Hawn
1969,Actress in a Supporting Role,,Sylvia Miles
1969,Actress in a Supporting Role,,Susannah York
1969,Art Direction,,Anne of the Thousand Days 
1969,Art Direction,,"Gaily, Gaily "
1969,Art Direction,1,"Hello, Dolly! "
1969,Art Direction,,Sweet Charity 
1969,Art Direction,,"They Shoot Horses, Don't They? "
1969,Cinematography,,Anne of the Thousand Days 
1969,Cinematography,,Bob & Carol & Ted & Alice 
1969,Cinematography,1,Butch Cassidy and the Sundance Kid 
1969,Cinematography,,"Hello, Dolly! "
1969,Cinematography,,Marooned 
1969,Costume Design,1,Anne of the Thousand Days 
1969,Costume Design,,"Gaily, Gaily "
1969,Costume Design,,"Hello, Dolly! "
1969,Costume Design,,Sweet Charity 
1969,Costume Design,,"They Shoot Horses, Don't They? "
1969,Directing,,Alice's Restaurant 
1969,Directing,,Butch Cassidy and the Sundance Kid 
1969,Directing,1,Midnight Cowboy 
1969,Directing,,"They Shoot Horses, Don't They? "
1969,Directing,,Z 
1969,Documentary (Feature),1,Arthur Rubinstein - The Love of Life 
1969,Documentary (Feature),,Before the Mountain Was Moved 
1969,Documentary (Feature),,In the Year of the Pig 
1969,Documentary (Feature),,The Olympics in Mexico 
1969,Documentary (Feature),,The Wolf Men 
1969,Documentary (Short Subject),1,Czechoslovakia 1968 
1969,Documentary (Short Subject),,An Impression of John Steinbeck: Writer 
1969,Documentary (Short Subject),,Jenny Is a Good Thing 
1969,Documentary (Short Subject),,Leo Beuerman 
1969,Documentary (Short Subject),,The Magic Machines 
1969,Film Editing,,"Hello, Dolly! "
1969,Film Editing,,Midnight Cowboy 
1969,Film Editing,,The Secret of Santa Vittoria 
1969,Film Editing,,"They Shoot Horses, Don't They? "
1969,Film Editing,1,Z 
1969,Foreign Language Film,,Ådalen '31 
1969,Foreign Language Film,,The Battle of Neretva 
1969,Foreign Language Film,,The Brothers Karamazov 
1969,Foreign Language Film,,My Night at Maud's 
1969,Foreign Language Film,1,Z 
1969,"Music (Original Score, for a Motion Picture [Not a Musical])",,Anne of the Thousand Days 
1969,"Music (Original Score, for a Motion Picture [Not a Musical])",1,Butch Cassidy and the Sundance Kid 
1969,"Music (Original Score, for a Motion Picture [Not a Musical])",,The Reivers 
1969,"Music (Original Score, for a Motion Picture [Not a Musical])",,The Secret of Santa Vittoria 
1969,"Music (Original Score, for a Motion Picture [Not a Musical])",,The Wild Bunch 
1969,"Music (Score of a Musical Picture, Original or Adaptation)",,"Goodbye, Mr. Chips "
1969,"Music (Score of a Musical Picture, Original or Adaptation)",1,"Hello, Dolly! "
1969,"Music (Score of a Musical Picture, Original or Adaptation)",,Paint Your Wagon 
1969,"Music (Score of a Musical Picture, Original or Adaptation)",,Sweet Charity 
1969,"Music (Score of a Musical Picture, Original or Adaptation)",,"They Shoot Horses, Don't They? "
1969,"Music (Song, Original for the Picture)",,"""Come Saturday Morning"" from The Sterile Cuckoo"
1969,"Music (Song, Original for the Picture)",,"""Jean"" from The Prime of Miss Jean Brodie"
1969,"Music (Song, Original for the Picture)",1,"""Raindrops Keep Fallin' On My Head"" from Butch Cassidy and the Sundance Kid"
1969,"Music (Song, Original for the Picture)",,"""True Grit"" from True Grit"
1969,"Music (Song, Original for the Picture)",,"""What Are You Doing The Rest Of Your Life?"" from The Happy Ending"
1969,Best Picture,,Anne of the Thousand Days 
1969,Best Picture,,Butch Cassidy and the Sundance Kid 
1969,Best Picture,,"Hello, Dolly! "
1969,Best Picture,1,Midnight Cowboy 
1969,Best Picture,,Z 
1969,Short Subject (Cartoon),1,It's Tough to Be a Bird 
1969,Short Subject (Cartoon),,Of Men and Demons 
1969,Short Subject (Cartoon),,Walking 
1969,Short Subject (Live Action),,Blake 
1969,Short Subject (Live Action),1,The Magic Machines 
1969,Short Subject (Live Action),,People Soup 
1969,Sound,,Anne of the Thousand Days 
1969,Sound,,Butch Cassidy and the Sundance Kid 
1969,Sound,,"Gaily, Gaily "
1969,Sound,1,"Hello, Dolly! "
1969,Sound,,Marooned 
1969,Special Visual Effects,,"Krakatoa, East of Java "
1969,Special Visual Effects,1,Marooned 
