2007,"""Raise It Up"" from August Rush","Music and Lyric by Jamal Joseph, Charles Mack and Tevin Thomas"
2007,"""So Close"" from Enchanted",Music by Alan Menken; Lyric by Stephen Schwartz
2007,"""That's How You Know"" from Enchanted",Music by Alan Menken; Lyric by Stephen Schwartz
2007,Atonement ,"Tim Bevan, Eric Fellner and Paul Webster, Producers"
2007,Juno ,"Lianne Halfon, Mason Novick and Russell Smith, Producers"
2007,Michael Clayton ,"Sydney Pollack, Jennifer Fox and Kerry Orent, Producers"
2007,No Country for Old Men ,"Scott Rudin, Ethan Coen and Joel Coen, Producers"
2007,There Will Be Blood ,"JoAnne Sellar, Paul Thomas Anderson and Daniel Lupi, Producers"
2007,I Met the Walrus ,Josh Raskin
2007,Madame Tutli-Putli ,Chris Lavis and Maciek Szczerbowski
2007,Même les Pigeons Vont au Paradis (Even Pigeons Go to Heaven) ,Samuel Tourneux and Simon Vanesse
2007,My Love (Moya Lyubov) ,Alexander Petrov
2007,Peter & the Wolf ,Suzie Templeton and Hugh Welchman
2007,At Night ,Christian E. Christiansen and Louise Vesth
2007,Il Supplente (The Substitute) ,Andrea Jublin
2007,Le Mozart des Pickpockets (The Mozart of Pickpockets) ,Philippe Pollet-Villard
2007,Tanghi Argentini ,Guido Thys and Anja Daelemans
2007,The Tonto Woman ,Daniel Barber and Matthew Brown
2007,The Bourne Ultimatum ,Karen Baker Landers and Per Hallberg
2007,No Country for Old Men ,Skip Lievsay
2007,Ratatouille ,Randy Thom and Michael Silvers
2007,There Will Be Blood ,Christopher Scarabosio and Matthew Wood
2007,Transformers ,Ethan Van der Ryn and Mike Hopkins
2007,The Bourne Ultimatum ,"Scott Millan, David Parker and Kirk Francis"
2007,No Country for Old Men ,"Skip Lievsay, Craig Berkey, Greg Orloff and Peter Kurland"
2007,Ratatouille ,"Randy Thom, Michael Semanick and Doc Kane"
2007,3:10 to Yuma ,"Paul Massey, David Giammarco and Jim Stuebe"
2007,Transformers ,"Kevin O'Connell, Greg P. Russell and Peter J. Devlin"
2007,The Golden Compass ,"Michael Fink, Bill Westenhofer, Ben Morris and Trevor Wood"
2007,Pirates of the Caribbean: At World's End ,"John Knoll, Hal Hickel, Charles Gibson and John Frazier"
2007,Transformers ,"Scott Farrar, Scott Benza, Russell Earl and John Frazier"
2007,Atonement ,Screenplay by Christopher Hampton
2007,Away from Her ,Written by Sarah Polley
2007,The Diving Bell and the Butterfly ,Screenplay by Ronald Harwood
2007,No Country for Old Men ,Written for the screen by Joel Coen & Ethan Coen
2007,There Will Be Blood ,Written for the Screen by Paul Thomas Anderson
2007,Juno ,Written by Diablo Cody
2007,Lars and the Real Girl ,Written by Nancy Oliver
2007,Michael Clayton ,Written by Tony Gilroy
2007,Ratatouille ,"Screenplay by Brad Bird; Story by Jan Pinkava, Jim Capobianco, Brad Bird"
2007,The Savages ,Written by Tamara Jenkins
2007,Robert Boyle,
2007,David A. Grafton,
2007,Jonathan Erland,
2007,David Inglish,
2008,Richard Jenkins,The Visitor
2008,Frank Langella,Frost/Nixon
2008,Sean Penn,Milk
2008,Brad Pitt,The Curious Case of Benjamin Button
2008,Mickey Rourke,The Wrestler
2008,Josh Brolin,Milk
2008,Robert Downey Jr.,Tropic Thunder
2008,Philip Seymour Hoffman,Doubt
2008,Heath Ledger,The Dark Knight
2008,Michael Shannon,Revolutionary Road
2008,Anne Hathaway,Rachel Getting Married
2008,Angelina Jolie,Changeling
2008,Melissa Leo,Frozen River
2008,Meryl Streep,Doubt
2008,Kate Winslet,The Reader
2008,Amy Adams,Doubt
2008,Penélope Cruz,Vicky Cristina Barcelona
2008,Viola Davis,Doubt
2008,Taraji P. Henson,The Curious Case of Benjamin Button
2008,Marisa Tomei,The Wrestler
2008,Bolt ,Chris Williams and Byron Howard
2008,Kung Fu Panda ,John Stevenson and Mark Osborne
2008,WALL-E ,Andrew Stanton
2008,Changeling ,Art Direction: James J. Murakami; Set Decoration: Gary Fettis
2008,The Curious Case of Benjamin Button ,Art Direction: Donald Graham Burt; Set Decoration: Victor J. Zolfo
2008,The Dark Knight ,Art Direction: Nathan Crowley; Set Decoration: Peter Lando
2008,The Duchess ,Art Direction: Michael Carlin; Set Decoration: Rebecca Alleway
2008,Revolutionary Road ,Art Direction: Kristi Zea; Set Decoration: Debra Schutt
2008,Changeling ,Tom Stern
2008,The Curious Case of Benjamin Button ,Claudio Miranda
2008,The Dark Knight ,Wally Pfister
2008,The Reader ,Chris Menges and Roger Deakins
2008,Slumdog Millionaire ,Anthony Dod Mantle
2008,Australia ,Catherine Martin
2008,The Curious Case of Benjamin Button ,Jacqueline West
2008,The Duchess ,Michael O'Connor
2008,Milk ,Danny Glicker
2008,Revolutionary Road ,Albert Wolsky
2008,The Curious Case of Benjamin Button ,David Fincher
2008,Frost/Nixon ,Ron Howard
2008,Milk ,Gus Van Sant
2008,The Reader ,Stephen Daldry
2008,Slumdog Millionaire ,Danny Boyle
2008,The Betrayal (Nerakhoon) ,Ellen Kuras and Thavisouk Phrasavath
2008,Encounters at the End of the World ,Werner Herzog and Henry Kaiser
2008,The Garden ,Scott Hamilton Kennedy
2008,Man on Wire ,James Marsh and Simon Chinn
2008,Trouble the Water ,Tia Lessin and Carl Deal
2008,The Conscience of Nhem En ,Steven Okazaki
2008,The Final Inch ,Irene Taylor Brodsky and Tom Grant
2008,Smile Pinki ,Megan Mylan
2008,The Witness - From the Balcony of Room 306 ,Adam Pertofsky and Margaret Hyde
2008,The Curious Case of Benjamin Button ,Kirk Baxter and Angus Wall
2008,The Dark Knight ,Lee Smith
2008,Frost/Nixon ,Mike Hill and Dan Hanley
2008,Milk ,Elliot Graham
2008,Slumdog Millionaire ,Chris Dickens
2008,The Baader Meinhof Complex ,Germany
2008,The Class ,France
2008,Departures ,Japan
2008,Revanche ,Austria
2008,Waltz with Bashir ,Israel
2008,The Curious Case of Benjamin Button ,Greg Cannom
2008,The Dark Knight ,"John Caglione, Jr. and Conor O'Sullivan"
2008,Hellboy II: The Golden Army ,Mike Elizalde and Thom Floutz
2008,The Curious Case of Benjamin Button ,Alexandre Desplat
2008,Defiance ,James Newton Howard
2008,Milk ,Danny Elfman
2008,Slumdog Millionaire ,A.R. Rahman
2008,WALL-E ,Thomas Newman
2008,"""Down To Earth"" from WALL-E",Music by Peter Gabriel and Thomas Newman; Lyric by Peter Gabriel
2008,"""Jai Ho"" from Slumdog Millionaire",Music by A.R. Rahman; Lyric by Gulzar
2008,"""O Saya"" from Slumdog Millionaire",Music and Lyric by A.R. Rahman and Maya Arulpragasam
2008,The Curious Case of Benjamin Button ,"Kathleen Kennedy, Frank Marshall and Ceán Chaffin, Producers"
2008,Frost/Nixon ,"Brian Grazer, Ron Howard and Eric Fellner, Producers"
2008,Milk ,"Dan Jinks and Bruce Cohen, Producers"
2008,The Reader ,"Anthony Minghella, Sydney Pollack, Donna Gigliotti and Redmond Morris, Producers"
2008,Slumdog Millionaire ,"Christian Colson, Producer"
2008,La Maison en Petits Cubes ,Kunio Kato
2008,Lavatory - Lovestory ,Konstantin Bronzit
2008,Oktapodi ,Emud Mokhberi and Thierry Marchand
2008,Presto ,Doug Sweetland
2008,This Way Up ,Alan Smith and Adam Foulkes
2008,Auf der Strecke (On the Line) ,Reto Caffi
2008,Manon on the Asphalt ,Elizabeth Marre and Olivier Pont
2008,New Boy ,Steph Green and Tamara Anghie
2008,The Pig ,Tivi Magnusson and Dorte Høgh
2008,Spielzeugland (Toyland) ,Jochen Alexander Freydank
2008,The Dark Knight ,Richard King
2008,Iron Man ,Frank Eulner and Christopher Boyes
2008,Slumdog Millionaire ,Glenn Freemantle and Tom Sayers
2008,WALL-E ,Ben Burtt and Matthew Wood
2008,Wanted ,Wylie Stateman
2008,The Curious Case of Benjamin Button ,"David Parker, Michael Semanick, Ren Klyce and Mark Weingarten"
2008,The Dark Knight ,"Lora Hirschberg, Gary Rizzo and Ed Novick"
2008,Slumdog Millionaire ,"Ian Tapp, Richard Pryke and Resul Pookutty"
2008,WALL-E ,"Tom Myers, Michael Semanick and Ben Burtt"
2008,Wanted ,"Chris Jenkins, Frank A. Montaño and Petr Forejt"
2008,The Curious Case of Benjamin Button ,"Eric Barba, Steve Preeg, Burt Dalton and Craig Barron"
2008,The Dark Knight ,"Nick Davis, Chris Corbould, Tim Webber and Paul Franklin"
2008,Iron Man ,"John Nelson, Ben Snow, Dan Sudick and Shane Mahan"
2008,The Curious Case of Benjamin Button ,Screenplay by Eric Roth; Screen Story by Eric Roth and Robin Swicord
2008,Doubt ,Written by John Patrick Shanley
2008,Frost/Nixon ,Screenplay by Peter Morgan
2008,The Reader ,Screenplay by David Hare
2008,Slumdog Millionaire ,Screenplay by Simon Beaufoy
2008,Frozen River ,Written by Courtney Hunt
2008,Happy-Go-Lucky ,Written by Mike Leigh
2008,In Bruges ,Written by Martin McDonagh
2008,Milk ,Written by Dustin Lance Black
2008,WALL-E ,"Screenplay by Andrew Stanton, Jim Reardon; Original Story by Andrew Stanton, Pete Docter"
2008,Jerry Lewis,
2008,Ed Catmull,
2008,Mark Kimball,
2009,Jeff Bridges,Crazy Heart
2009,George Clooney,Up in the Air
2009,Colin Firth,A Single Man
2009,Morgan Freeman,Invictus
2009,Jeremy Renner,The Hurt Locker
2009,Matt Damon,Invictus
2009,Woody Harrelson,The Messenger
2009,Christopher Plummer,The Last Station
2009,Stanley Tucci,The Lovely Bones
2009,Christoph Waltz,Inglourious Basterds
2009,Sandra Bullock,The Blind Side
2009,Helen Mirren,The Last Station
2009,Carey Mulligan,An Education
2009,Gabourey Sidibe,Precious: Based on the Novel 'Push' by Sapphire
2009,Meryl Streep,Julie & Julia
2009,Penélope Cruz,Nine
2009,Vera Farmiga,Up in the Air
2009,Maggie Gyllenhaal,Crazy Heart
2009,Anna Kendrick,Up in the Air
2009,Mo'Nique,Precious: Based on the Novel 'Push' by Sapphire
2009,Coraline ,Henry Selick
2009,Fantastic Mr. Fox ,Wes Anderson
2009,The Princess and the Frog ,John Musker and Ron Clements
2009,The Secret of Kells ,Tomm Moore
2009,Up ,Pete Docter
2009,Avatar ,Production Design: Rick Carter and Robert Stromberg; Set Decoration: Kim Sinclair
2009,The Imaginarium of Doctor Parnassus ,Production Design: Dave Warren and Anastasia Masaro; Set Decoration: Caroline Smith
2009,Nine ,Production Design: John Myhre; Set Decoration: Gordon Sim
2009,Sherlock Holmes ,Production Design: Sarah Greenwood; Set Decoration: Katie Spencer
2009,The Young Victoria ,Production Design: Patrice Vermette; Set Decoration: Maggie Gray
2009,Avatar ,Mauro Fiore
2009,Harry Potter and the Half-Blood Prince ,Bruno Delbonnel
2009,The Hurt Locker ,Barry Ackroyd
2009,Inglourious Basterds ,Robert Richardson
2009,The White Ribbon ,Christian Berger
2009,Bright Star ,Janet Patterson
2009,Coco before Chanel ,Catherine Leterrier
2009,The Imaginarium of Doctor Parnassus ,Monique Prudhomme
2009,Nine ,Colleen Atwood
2009,The Young Victoria ,Sandy Powell
2009,Avatar ,James Cameron
2009,The Hurt Locker ,Kathryn Bigelow
2009,Inglourious Basterds ,Quentin Tarantino
2009,Precious: Based on the Novel 'Push' by Sapphire ,Lee Daniels
2009,Up in the Air ,Jason Reitman
2009,Burma VJ ,Anders Østergaard and Lise Lense-Møller
2009,The Cove ,Louie Psihoyos and Fisher Stevens
2009,"Food, Inc. ",Robert Kenner and Elise Pearlstein
2009,The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers ,Judith Ehrlich and Rick Goldsmith
2009,Which Way Home ,Rebecca Cammisa
2009,China's Unnatural Disaster: The Tears of Sichuan Province ,Jon Alpert and Matthew O'Neill
2009,The Last Campaign of Governor Booth Gardner ,Daniel Junge and Henry Ansbacher
2009,The Last Truck: Closing of a GM Plant ,Steven Bognar and Julia Reichert
2009,Music by Prudence ,Roger Ross Williams and Elinor Burkett
2009,Rabbit à la Berlin ,Bartek Konopka and Anna Wydra
2009,Avatar ,"Stephen Rivkin, John Refoua and James Cameron"
2009,District 9 ,Julian Clarke
2009,The Hurt Locker ,Bob Murawski and Chris Innis
2009,Inglourious Basterds ,Sally Menke
2009,Precious: Based on the Novel 'Push' by Sapphire ,Joe Klotz
2009,Ajami ,Israel
2009,The Milk of Sorrow ,Peru
2009,A Prophet ,France
2009,The Secret in Their Eyes ,Argentina
2009,The White Ribbon ,Germany
2009,Il Divo ,Aldo Signoretti and Vittorio Sodano
2009,Star Trek ,"Barney Burman, Mindy Hall and Joel Harlow"
2009,The Young Victoria ,Jon Henry Gordon and Jenny Shircore
2009,Avatar ,James Horner
2009,Fantastic Mr. Fox ,Alexandre Desplat
2009,The Hurt Locker ,Marco Beltrami and Buck Sanders
2009,Sherlock Holmes ,Hans Zimmer
2009,Up ,Michael Giacchino
2009,"""Almost There"" from The Princess and the Frog",Music and Lyric by Randy Newman
2009,"""Down In New Orleans"" from The Princess and the Frog",Music and Lyric by Randy Newman
2009,"""Loin De Paname"" from Paris 36",Music by Reinhardt Wagner; Lyric by Frank Thomas
2009,"""Take It All"" from Nine",Music and Lyric by Maury Yeston
2009,"""The Weary Kind (Theme From Crazy Heart)"" from Crazy Heart",Music and Lyric by Ryan Bingham and T Bone Burnett
2009,Avatar ,"James Cameron and Jon Landau, Producers"
2009,The Blind Side ,"Gil Netter, Andrew A. Kosove and Broderick Johnson, Producers"
2009,District 9 ,"Peter Jackson and Carolynne Cunningham, Producers"
2009,An Education ,"Finola Dwyer and Amanda Posey, Producers"
2009,The Hurt Locker ,"Kathryn Bigelow, Mark Boal, Nicolas Chartier and Greg Shapiro, Producers"
2009,Inglourious Basterds ,"Lawrence Bender, Producer"
2009,Precious: Based on the Novel 'Push' by Sapphire ,"Lee Daniels, Sarah Siegel-Magness and Gary Magness, Producers"
2009,A Serious Man ,"Joel Coen and Ethan Coen, Producers"
2009,Up ,"Jonas Rivera, Producer"
2009,Up in the Air ,"Daniel Dubiecki, Ivan Reitman and Jason Reitman, Producers"
2009,French Roast ,Fabrice O. Joubert
2009,Granny O'Grimm's Sleeping Beauty ,Nicky Phelan and Darragh O'Connell
2009,The Lady and the Reaper (La Dama y la Muerte) ,Javier Recio Gracia
2009,Logorama ,Nicolas Schmerkin
2009,A Matter of Loaf and Death ,Nick Park
2009,The Door ,Juanita Wilson and James Flynn
2009,Instead of Abracadabra ,Patrik Eklund and Mathias Fjellström
2009,Kavi ,Gregg Helvey
2009,Miracle Fish ,Luke Doolan and Drew Bailey
2009,The New Tenants ,Joachim Back and Tivi Magnusson
2009,Avatar ,Christopher Boyes and Gwendolyn Yates Whittle
2009,The Hurt Locker ,Paul N.J. Ottosson
2009,Inglourious Basterds ,Wylie Stateman
2009,Star Trek ,Mark Stoeckinger and Alan Rankin
2009,Up ,Michael Silvers and Tom Myers
2009,Avatar ,"Christopher Boyes, Gary Summers, Andy Nelson and Tony Johnson"
2009,The Hurt Locker ,Paul N.J. Ottosson and Ray Beckett
2009,Inglourious Basterds ,"Michael Minkler, Tony Lamberti and Mark Ulano"
2009,Star Trek ,"Anna Behlmer, Andy Nelson and Peter J. Devlin"
2009,Transformers: Revenge of the Fallen ,"Greg P. Russell, Gary Summers and Geoffrey Patterson"
2009,Avatar ,"Joe Letteri, Stephen Rosenbaum, Richard Baneham and Andrew R. Jones"
2009,District 9 ,"Dan Kaufman, Peter Muyzers, Robert Habros and Matt Aitken"
2009,Star Trek ,"Roger Guyett, Russell Earl, Paul Kavanagh and Burt Dalton"
2009,District 9 ,Written by Neill Blomkamp and Terri Tatchell
2009,An Education ,Screenplay by Nick Hornby
2009,In the Loop ,"Screenplay by Jesse Armstrong, Simon Blackwell, Armando Iannucci, Tony Roche"
2009,Precious: Based on the Novel 'Push' by Sapphire ,Screenplay by Geoffrey Fletcher
2009,Up in the Air ,Screenplay by Jason Reitman and Sheldon Turner
2009,The Hurt Locker ,Written by Mark Boal
2009,Inglourious Basterds ,Written by Quentin Tarantino
2009,The Messenger ,Written by Alessandro Camon & Oren Moverman
2009,A Serious Man ,Written by Joel Coen & Ethan Coen
2009,Up ,"Screenplay by Bob Peterson, Pete Docter; Story by Pete Docter, Bob Peterson, Tom McCarthy"
2009,Lauren Bacall,
2009,Roger Corman,
2009,Gordon Willis,
2009,John Calley,
2010,Javier Bardem,Biutiful
2010,Jeff Bridges,True Grit
2010,Jesse Eisenberg,The Social Network
2010,Colin Firth,The King's Speech
2010,James Franco,127 Hours
2010,Christian Bale,The Fighter
2010,John Hawkes,Winter's Bone
2010,Jeremy Renner,The Town
2010,Mark Ruffalo,The Kids Are All Right
2010,Geoffrey Rush,The King's Speech
2010,Annette Bening,The Kids Are All Right
2010,Nicole Kidman,Rabbit Hole
2010,Jennifer Lawrence,Winter's Bone
2010,Natalie Portman,Black Swan
2010,Michelle Williams,Blue Valentine
2010,Amy Adams,The Fighter
2010,Helena Bonham Carter,The King's Speech
2010,Melissa Leo,The Fighter
2010,Hailee Steinfeld,True Grit
2010,Jacki Weaver,Animal Kingdom
2010,How to Train Your Dragon ,Chris Sanders and Dean DeBlois
2010,The Illusionist ,Sylvain Chomet
2010,Toy Story 3 ,Lee Unkrich
2010,Alice in Wonderland ,Production Design: Robert Stromberg; Set Decoration: Karen O'Hara
2010,Harry Potter and the Deathly Hallows Part 1 ,Production Design: Stuart Craig; Set Decoration: Stephenie McMillan
2010,Inception ,Production Design: Guy Hendrix Dyas; Set Decoration: Larry Dias and Doug Mowat
2010,The King's Speech ,Production Design: Eve Stewart; Set Decoration: Judy Farr
2010,True Grit ,Production Design: Jess Gonchor; Set Decoration: Nancy Haigh
2010,Black Swan ,Matthew Libatique
2010,Inception ,Wally Pfister
2010,The King's Speech ,Danny Cohen
2010,The Social Network ,Jeff Cronenweth
2010,True Grit ,Roger Deakins
2010,Alice in Wonderland ,Colleen Atwood
2010,I Am Love ,Antonella Cannarozzi
2010,The King's Speech ,Jenny Beavan
2010,The Tempest ,Sandy Powell
2010,True Grit ,Mary Zophres
2010,Black Swan ,Darren Aronofsky
2010,The Fighter ,David O. Russell
2010,The King's Speech ,Tom Hooper
2010,The Social Network ,David Fincher
2010,True Grit ,Joel Coen and Ethan Coen
2010,Exit through the Gift Shop ,Banksy and Jaimie D'Cruz
2010,Gasland ,Josh Fox and Trish Adlesic
2010,Inside Job ,Charles Ferguson and Audrey Marrs
2010,Restrepo ,Tim Hetherington and Sebastian Junger
2010,Waste Land ,Lucy Walker and Angus Aynsley
2010,Killing in the Name ,Jed Rothstein
2010,Poster Girl ,Sara Nesson and Mitchell W. Block
2010,Strangers No More ,Karen Goodman and Kirk Simon
2010,Sun Come Up ,Jennifer Redfearn and Tim Metzger
2010,The Warriors of Qiugang ,Ruby Yang and Thomas Lennon
2010,Black Swan ,Andrew Weisblum
2010,The Fighter ,Pamela Martin
2010,The King's Speech ,Tariq Anwar
2010,127 Hours ,Jon Harris
2010,The Social Network ,Angus Wall and Kirk Baxter
2010,Biutiful ,Mexico
2010,Dogtooth ,Greece
2010,In a Better World ,Denmark
2010,Incendies ,Canada
2010,Outside the Law (Hors-la-loi) ,Algeria
2010,Barney's Version ,Adrien Morot
2010,The Way Back ,"Edouard F. Henriques, Gregory Funk and Yolanda Toussieng"
2010,The Wolfman ,Rick Baker and Dave Elsey
2010,How to Train Your Dragon ,John Powell
2010,Inception ,Hans Zimmer
2010,The King's Speech ,Alexandre Desplat
2010,127 Hours ,A.R. Rahman
2010,The Social Network ,Trent Reznor and Atticus Ross
2010,"""Coming Home"" from Country Strong","Music and Lyric by Tom Douglas, Troy Verges and Hillary Lindsey"
2010,"""I See The Light"" from Tangled",Music by Alan Menken; Lyric by Glenn Slater
2010,"""If I Rise"" from 127 Hours",Music by A.R. Rahman; Lyric by Dido and Rollo Armstrong
2010,"""We Belong Together"" from Toy Story 3",Music and Lyric by Randy Newman
2010,Black Swan ,"Mike Medavoy, Brian Oliver and Scott Franklin, Producers"
2010,The Fighter ,"David Hoberman, Todd Lieberman and Mark Wahlberg, Producers"
2010,Inception ,"Emma Thomas and Christopher Nolan, Producers"
2010,The Kids Are All Right ,"Gary Gilbert, Jeffrey Levy-Hinte and Celine Rattray, Producers"
2010,The King's Speech ,"Iain Canning, Emile Sherman and Gareth Unwin, Producers"
2010,127 Hours ,"Christian Colson, Danny Boyle and John Smithson, Producers"
2010,The Social Network ,"Scott Rudin, Dana Brunetti, Michael De Luca and Ceán Chaffin, Producers"
2010,Toy Story 3 ,"Darla K. Anderson, Producer"
2010,True Grit ,"Scott Rudin, Ethan Coen and Joel Coen, Producers"
2010,Winter's Bone ,"Anne Rosellini and Alix Madigan-Yorkin, Producers"
2010,Day & Night ,Teddy Newton
2010,The Gruffalo ,Jakob Schuh and Max Lang
2010,Let's Pollute ,Geefwee Boedoe
2010,The Lost Thing ,Shaun Tan and Andrew Ruhemann
2010,"Madagascar, carnet de voyage (Madagascar, a Journey Diary) ",Bastien Dubois
2010,The Confession ,Tanel Toom
2010,The Crush ,Michael Creagh
2010,God of Love ,Luke Matheny
2010,Na Wewe ,Ivan Goldschmidt
2010,Wish 143 ,Ian Barnes and Samantha Waite
2010,Inception ,Richard King
2010,Toy Story 3 ,Tom Myers and Michael Silvers
2010,Tron: Legacy ,Gwendolyn Yates Whittle and Addison Teague
2010,True Grit ,Skip Lievsay and Craig Berkey
2010,Unstoppable ,Mark P. Stoeckinger
2010,Inception ,"Lora Hirschberg, Gary A. Rizzo and Ed Novick"
2010,The King's Speech ,"Paul Hamblin, Martin Jensen and John Midgley"
2010,Salt ,"Jeffrey J. Haboush, Greg P. Russell, Scott Millan and William Sarokin"
2010,The Social Network ,"Ren Klyce, David Parker, Michael Semanick and Mark Weingarten"
2010,True Grit ,"Skip Lievsay, Craig Berkey, Greg Orloff and Peter F. Kurland"
2010,Alice in Wonderland ,"Ken Ralston, David Schaub, Carey Villegas and Sean Phillips"
2010,Harry Potter and the Deathly Hallows Part 1 ,"Tim Burke, John Richardson, Christian Manz and Nicolas Aithadi"
2010,Hereafter ,"Michael Owens, Bryan Grill, Stephan Trojansky and Joe Farrell"
2010,Inception ,"Paul Franklin, Chris Corbould, Andrew Lockley and Peter Bebb"
2010,Iron Man 2 ,"Janek Sirrs, Ben Snow, Ged Wright and Daniel Sudick"
2010,127 Hours ,Screenplay by Danny Boyle & Simon Beaufoy
2010,The Social Network ,Screenplay by Aaron Sorkin
2010,Toy Story 3 ,"Screenplay by Michael Arndt; Story by John Lasseter, Andrew Stanton and Lee Unkrich"
2010,True Grit ,Written for the screen by Joel Coen & Ethan Coen
2010,Winter's Bone ,Adapted for the screen by Debra Granik & Anne Rosellini
2010,Another Year ,Written by Mike Leigh
2010,The Fighter ,Screenplay by Scott Silver and Paul Tamasy & Eric Johnson; Story by Keith Dorrington & Paul Tamasy & Eric Johnson
2010,Inception ,Written by Christopher Nolan
2010,The Kids Are All Right ,Written by Lisa Cholodenko & Stuart Blumberg
2010,The King's Speech ,Screenplay by David Seidler
2010,Kevin Brownlow,
2010,Jean-Luc Godard,
2010,Eli Wallach,
2010,Francis Ford Coppola,
2010,Denny Clairmont,
2011,Demián Bichir,A Better Life
2011,George Clooney,The Descendants
2011,Jean Dujardin,The Artist
2011,Gary Oldman,Tinker Tailor Soldier Spy
2011,Brad Pitt,Moneyball
2011,Kenneth Branagh,My Week with Marilyn
2011,Jonah Hill,Moneyball
2011,Nick Nolte,Warrior
2011,Christopher Plummer,Beginners
2011,Max von Sydow,Extremely Loud & Incredibly Close
2011,Glenn Close,Albert Nobbs
2011,Viola Davis,The Help
2011,Rooney Mara,The Girl with the Dragon Tattoo
2011,Meryl Streep,The Iron Lady
2011,Michelle Williams,My Week with Marilyn
2011,Bérénice Bejo,The Artist
2011,Jessica Chastain,The Help
2011,Melissa McCarthy,Bridesmaids
2011,Janet McTeer,Albert Nobbs
2011,Octavia Spencer,The Help
2011,A Cat in Paris ,Alain Gagnol and Jean-Loup Felicioli
2011,Chico & Rita ,Fernando Trueba and Javier Mariscal
2011,Kung Fu Panda 2 ,Jennifer Yuh Nelson
2011,Puss in Boots ,Chris Miller
2011,Rango ,Gore Verbinski
2011,The Artist ,Production Design: Laurence Bennett; Set Decoration: Robert Gould
2011,Harry Potter and the Deathly Hallows Part 2 ,Production Design: Stuart Craig; Set Decoration: Stephenie McMillan
2011,Hugo ,Production Design: Dante Ferretti; Set Decoration: Francesca Lo Schiavo
2011,Midnight in Paris ,Production Design: Anne Seibel; Set Decoration: Hélène Dubreuil
2011,War Horse ,Production Design: Rick Carter; Set Decoration: Lee Sandales
2011,The Artist ,Guillaume Schiffman
2011,The Girl with the Dragon Tattoo ,Jeff Cronenweth
2011,Hugo ,Robert Richardson
2011,The Tree of Life ,Emmanuel Lubezki
2011,War Horse ,Janusz Kaminski
2011,Anonymous ,Lisy Christl
2011,The Artist ,Mark Bridges
2011,Hugo ,Sandy Powell
2011,Jane Eyre ,Michael O'Connor
2011,W.E. ,Arianne Phillips
2011,The Artist ,Michel Hazanavicius
2011,The Descendants ,Alexander Payne
2011,Hugo ,Martin Scorsese
2011,Midnight in Paris ,Woody Allen
2011,The Tree of Life ,Terrence Malick
2011,Hell and Back Again ,Danfung Dennis and Mike Lerner
2011,If a Tree Falls: A Story of the Earth Liberation Front ,Marshall Curry and Sam Cullman
2011,Paradise Lost 3: Purgatory ,Joe Berlinger and Bruce Sinofsky
2011,Pina ,Wim Wenders and Gian-Piero Ringel
2011,Undefeated ,"TJ Martin, Dan Lindsay and Rich Middlemas"
2011,The Barber of Birmingham: Foot Soldier of the Civil Rights Movement ,Robin Fryday and Gail Dolgin
2011,God Is the Bigger Elvis ,Rebecca Cammisa and Julie Anderson
2011,Incident in New Baghdad ,James Spione
2011,Saving Face ,Daniel Junge and Sharmeen Obaid-Chinoy
2011,The Tsunami and the Cherry Blossom ,Lucy Walker and Kira Carstensen
2011,The Artist ,Anne-Sophie Bion and Michel Hazanavicius
2011,The Descendants ,Kevin Tent
2011,The Girl with the Dragon Tattoo ,Kirk Baxter and Angus Wall
2011,Hugo ,Thelma Schoonmaker
2011,Moneyball ,Christopher Tellefsen
2011,Bullhead ,Belgium
2011,Footnote ,Israel
2011,In Darkness ,Poland
2011,Monsieur Lazhar ,Canada
2011,A Separation ,Iran
2011,Albert Nobbs ,"Martial Corneville, Lynn Johnston and Matthew W. Mungle"
2011,Harry Potter and the Deathly Hallows Part 2 ,"Nick Dudman, Amanda Knight and Lisa Tomblin"
2011,The Iron Lady ,Mark Coulier and J. Roy Helland
2011,The Adventures of Tintin ,John Williams
2011,The Artist ,Ludovic Bource
2011,Hugo ,Howard Shore
2011,Tinker Tailor Soldier Spy ,Alberto Iglesias
2011,War Horse ,John Williams
2011,"""Man Or Muppet"" from The Muppets",Music and Lyric by Bret McKenzie
2011,"""Real In Rio"" from Rio",Music by Sergio Mendes and Carlinhos Brown; Lyric by Siedah Garrett
2011,The Artist ,"Thomas Langmann, Producer"
2011,The Descendants ,"Jim Burke, Alexander Payne and Jim Taylor, Producers"
2011,Extremely Loud & Incredibly Close ,"Scott Rudin, Producer"
2011,The Help ,"Brunson Green, Chris Columbus and Michael Barnathan, Producers"
2011,Hugo ,"Graham King and Martin Scorsese, Producers"
2011,Midnight in Paris ,"Letty Aronson and Stephen Tenenbaum, Producers"
2011,Moneyball ,"Michael De Luca, Rachael Horovitz and Brad Pitt, Producers"
2011,The Tree of Life ,"Sarah Green, Bill Pohlad, Dede Gardner and Grant Hill, Producers"
2011,War Horse ,"Steven Spielberg and Kathleen Kennedy, Producers"
2011,Dimanche/Sunday ,Patrick Doyon
2011,The Fantastic Flying Books of Mr. Morris Lessmore ,William Joyce and Brandon Oldenburg
2011,La Luna ,Enrico Casarosa
2011,A Morning Stroll ,Grant Orchard and Sue Goffe
